0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749,0.97749
1.0435,1.0358,1.0358,1.0358,1.0358,1.0435,1.0358,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0358,1.0435,1.0358,1.0435,1.0358,1.0358,1.0435,1.0358,1.0358,1.0358,1.0435,1.0358,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0358,1.0435,1.0358,1.0358,1.0435,1.0358,1.0435,1.0358,1.0435,1.0358,1.0435,1.0435,1.0358,1.0358,1.0358,1.0358,1.0435,1.0435,1.0358,1.0435,1.0358,1.0435,1.0435,1.0358,1.0435,1.0435,1.0358,1.0435,1.0435,1.0358,1.0435,1.0358,1.0435,1.0358,1.0358,1.0358,1.0358,1.0435,1.0435,1.0358,1.0435,1.0358,1.0358,1.0358,1.0435,1.0358,1.0358,1.0435,1.0358,1.0435,1.0435,1.0435,1.0358,1.0358,1.0435,1.0358,1.0435,1.0435,1.0358,1.0358,1.0358,1.0435,1.0435,1.0358,1.0358,1.0435
0.84625,0.97722,0.97722,0.97722,0.97722,0.8905,0.97722,0.8905,0.8905,0.8905,0.8905,0.8905,0.8905,1.0369,0.8905,0.97722,0.8905,0.97722,0.97722,0.8905,0.97722,0.97722,0.97722,0.8905,0.97722,0.84625,0.8905,0.8905,0.8905,0.8905,0.8905,0.8905,0.8905,0.8905,0.97722,0.8905,0.97722,0.97722,0.8905,0.97722,0.8905,0.97722,0.8905,0.97722,0.8905,0.8905,0.97722,0.97722,0.97722,0.97722,0.8905,0.8905,0.97722,0.8905,0.97722,0.8905,0.8905,0.97722,0.8905,0.8905,0.97722,0.8905,0.8905,0.97722,0.8905,0.97722,0.8905,0.97722,1.0369,0.97722,0.97722,0.8905,0.8905,0.97722,0.8905,0.97722,0.97722,0.97722,0.8905,0.97722,0.97722,0.8905,0.97722,0.8905,0.8905,0.8905,0.97722,0.97722,0.8905,0.97722,0.8905,0.8905,0.97722,1.0369,0.97722,0.8905,0.8905,0.97722,0.97722,0.8905
0.92442,0.81092,0.81092,0.81092,0.81092,0.80939,0.81092,0.89688,0.80939,0.80939,0.80939,0.80939,0.80939,0.96785,0.80939,0.81092,0.80939,0.81092,0.81092,0.80939,0.81092,0.81092,0.81092,0.80939,0.81092,0.92442,0.80939,0.80939,0.89688,0.80939,0.80939,0.80939,0.80939,0.80939,0.81092,0.80939,0.81092,0.81092,0.80939,0.81092,0.80939,0.81092,0.80939,0.81092,0.80939,0.80939,0.81092,0.81092,0.81092,0.81092,0.80939,0.80939,0.81092,0.80939,0.81092,0.80939,0.80939,0.81092,0.80939,0.80939,0.81092,0.80939,0.80939,0.81092,0.80939,0.81092,0.80939,0.81092,0.96785,0.81092,0.81092,0.89688,0.80939,0.81092,0.80939,0.81092,0.81092,0.81092,0.80939,0.81092,0.81092,0.80939,0.81092,0.80939,0.80939,0.80939,0.81092,0.81092,0.80939,0.81092,0.80939,0.80939,0.81092,0.96785,0.81092,0.80939,0.80939,0.81092,0.81092,0.80939
0.90757,0.82193,0.91607,0.82193,0.82193,1.0021,0.82193,0.93346,1.0021,1.0021,1.0021,1.0021,1.0021,0.96185,1.0021,0.86306,1.0021,0.82193,0.82193,1.0021,0.82193,0.82193,0.82193,1.0021,0.82193,0.90757,1.0021,1.0021,0.93346,1.0021,1.0021,1.0021,1.0021,1.0021,0.82193,1.0021,0.82193,0.86306,1.0021,0.82193,1.0021,0.82193,1.0021,0.82193,1.0021,1.0021,0.82193,0.82193,0.82193,0.82193,1.0021,1.0021,0.82193,1.0021,0.86306,1.0021,1.0021,0.91607,1.0021,1.0021,0.82193,1.0021,1.0021,0.82193,1.0021,0.82193,1.0021,0.82193,0.96185,0.82193,0.82193,0.93346,1.0021,0.82193,1.0021,0.91607,0.82193,0.82193,1.0021,0.82193,0.82193,1.0021,0.91607,1.0021,1.0021,1.0021,0.82193,0.82193,1.0021,0.82193,1.0021,1.0021,0.82193,0.96185,0.82193,1.0021,1.0021,0.82193,0.82193,1.0021
1.0891,0.97919,0.93531,0.97919,0.97919,0.88135,0.97919,0.81819,0.88135,0.88135,0.88135,0.88135,0.88135,1.086,0.88135,0.94423,0.88135,0.97919,0.97919,0.88135,0.97919,0.97919,0.97919,0.88135,0.97919,1.0891,0.88135,0.88135,0.81819,0.88135,0.88135,0.88135,0.88135,0.88135,0.97919,0.7744,0.97919,0.94423,0.88135,0.97919,0.88135,0.97919,0.88135,0.97919,0.88135,0.88135,0.97919,0.97919,0.97919,0.97919,0.88135,0.88135,0.97919,0.88135,0.94423,0.88135,0.7744,0.93531,0.88135,0.88135,0.97919,0.88135,0.88135,0.97919,0.88135,0.97919,0.88135,0.97919,1.086,0.97919,0.97919,0.81819,0.88135,0.97919,0.7744,0.93531,0.97919,0.97919,0.88135,0.97919,0.97919,0.88135,0.93531,0.7744,0.88135,0.88135,0.97919,0.97919,0.88135,0.97919,0.88135,0.88135,0.97919,1.086,0.97919,0.88135,0.88135,0.97919,0.97919,0.88135
1.0437,0.77523,0.98324,0.77523,0.77523,0.92696,0.77523,0.91434,0.92696,0.92696,0.92696,0.92696,0.92696,0.98747,0.92696,0.92773,0.92696,0.77523,0.77523,0.92696,0.77523,0.77523,0.77523,0.92696,0.77523,1.0437,0.93319,0.92696,0.91434,0.92696,0.92696,0.92696,0.92696,0.92696,0.77523,0.87444,0.77523,0.92773,0.92696,0.77523,0.92696,0.77523,0.92696,0.77523,0.92696,0.92696,0.77523,0.77523,0.77523,0.77523,0.92696,0.92696,0.77523,0.92696,0.92773,0.92696,0.87444,0.98324,0.92696,0.92696,0.77523,0.92696,0.92696,0.77523,0.92696,0.77523,0.92696,0.77523,0.98747,0.77523,0.77523,0.91434,0.92696,0.77523,0.87444,0.98324,0.77523,0.77523,0.92696,0.77523,0.77523,0.92696,0.98324,0.87444,0.93319,0.92696,0.77523,0.77523,0.92696,0.77523,0.92696,0.93319,0.77523,0.98747,0.77523,0.93319,0.92696,0.77523,0.77523,0.92696
0.80275,0.77646,1.0797,0.77646,0.77646,1.0147,0.77646,0.89569,1.0179,1.0147,1.0147,1.0147,1.0147,0.88605,1.0147,0.8683,1.0147,0.77646,0.77646,1.0147,0.95649,0.77646,0.77646,1.0179,0.77646,0.80275,0.95571,1.0179,0.89569,1.0147,1.0147,1.0147,1.0147,1.0147,0.77646,0.94254,0.77646,0.8683,1.0147,0.77646,1.0147,0.77646,1.0147,0.77646,1.0147,1.0147,0.77646,0.77646,0.77646,0.77646,1.0147,1.0147,0.95649,1.0147,0.8683,1.0147,0.94254,1.0797,1.0147,1.0147,0.77646,1.0147,1.0147,0.95649,1.0147,0.77646,1.0147,0.77646,0.88605,0.77646,0.77646,0.89569,1.0147,0.77646,0.94254,1.0797,0.77646,0.77646,1.0147,0.77646,0.77646,1.0147,1.0797,0.94254,0.95571,1.0147,0.77646,0.77646,1.0147,0.77646,1.0147,0.95571,0.77646,0.88605,0.77646,0.95571,1.0147,0.95649,0.77646,1.0147
1.1777,1.1744,0.9325,0.96043,1.1744,0.87614,1.1744,1.0177,0.89724,0.87614,0.87614,0.87614,0.87614,1.1509,0.87614,1.0231,0.87614,1.1744,1.1744,0.87614,0.98392,1.1744,1.1744,0.89724,1.1744,1.1777,1.0452,0.89724,1.0177,0.87614,0.87614,0.87614,0.87614,0.87614,1.1744,0.90254,1.1744,1.0231,0.87614,1.1744,0.87614,1.1744,0.87614,1.1744,0.87614,0.87614,1.1744,1.1744,1.1744,1.1744,0.87614,0.87614,0.98392,0.87614,1.0231,0.87614,0.90254,0.9325,0.87614,0.87614,1.1744,0.87614,0.87614,0.98392,0.87614,1.1744,0.87614,1.1744,1.1509,0.96043,1.1744,1.0177,0.87614,1.1744,0.90254,0.9325,1.1744,1.1744,0.87614,1.1744,1.1744,0.87614,0.9325,0.90254,1.0452,0.87614,1.1744,1.1744,0.87614,1.1744,0.87614,1.0452,1.1744,1.1509,1.1744,1.0452,0.87614,0.98392,1.1744,0.87614
1.0333,0.97209,1.0546,0.99665,0.97209,1.0391,0.97209,1.1591,1.1424,1.0391,1.0391,1.0391,1.0391,1.0407,1.0391,1.0778,1.0391,0.97209,0.97209,1.0391,1.1488,0.97209,0.97209,1.1424,0.97209,1.0333,0.86422,1.1424,1.1591,1.0391,1.0391,1.0391,1.0391,1.0131,0.97209,1.0959,0.97209,1.0778,1.0391,0.97209,1.0391,0.97209,1.0391,0.97209,1.0391,1.0131,0.97209,1.2916,1.2916,0.97209,1.0391,1.0391,1.1488,1.0391,1.0778,1.0391,1.0959,1.0546,1.0391,1.0391,0.97209,1.0391,1.0391,1.1488,1.0391,0.97209,1.0391,0.97209,1.0407,0.99665,0.97209,1.1591,1.0391,0.97209,1.0959,1.0546,0.97209,0.97209,1.0391,0.97209,0.97209,1.0391,1.0546,1.0959,0.86422,1.0391,0.97209,0.97209,1.0391,0.97209,1.0131,0.86422,0.97209,1.0407,0.97209,0.86422,1.0391,1.1488,0.97209,1.0391
