0.63141,0.43646,0.53292,0.45011,0.43646,0.53583,0.43646,0.54585,0.53083,0.53583,0.53583,0.53583,0.53583,0.44153,0.53583,0.52156,0.53583,0.43646,0.43646,0.53583,0.48313,0.43646,0.43646,0.53083,0.43646,0.63141,0.45676,0.53083,0.54585,0.53583,0.53583,0.53583,0.53583,0.52144,0.43646,0.4791,0.43646,0.52156,0.53583,0.43646,0.51011,0.43646,0.53583,0.43646,0.53583,0.52144,0.43646,0.49009,0.49009,0.43646,0.53583,0.53583,0.48313,0.53583,0.52156,0.53583,0.4791,0.53292,0.53583,0.53583,0.43646,0.53583,0.51011,0.48313,0.53583,0.43646,0.53583,0.43646,0.44153,0.45011,0.43646,0.54585,0.53583,0.43646,0.4791,0.53292,0.43646,0.43646,0.53583,0.43646,0.43646,0.53583,0.53292,0.4791,0.45676,0.53583,0.43646,0.43646,0.53583,0.43646,0.52144,0.45676,0.43646,0.44153,0.43646,0.45676,0.53583,0.48313,0.43646,0.53583
0.49322,0.59771,0.58266,0.55702,0.59771,0.57746,0.59771,0.54333,0.58678,0.57746,0.57746,0.57746,0.57746,0.62226,0.57746,0.57777,0.57746,0.59771,0.59771,0.57746,0.62332,0.59771,0.59771,0.58678,0.59771,0.49322,0.57739,0.58678,0.54333,0.57746,0.57746,0.57746,0.57746,0.55253,0.59771,0.52257,0.59771,0.57777,0.57746,0.59771,0.5964,0.59771,0.57746,0.59771,0.57746,0.55253,0.59771,0.49245,0.49245,0.51724,0.57746,0.57746,0.62332,0.57746,0.57777,0.57746,0.52257,0.58266,0.57746,0.57746,0.51724,0.57746,0.5964,0.62332,0.57746,0.59771,0.57746,0.59771,0.62226,0.55702,0.59771,0.54333,0.57746,0.51724,0.52257,0.58266,0.59771,0.59771,0.57746,0.51724,0.59771,0.57746,0.58266,0.52257,0.57739,0.57746,0.59771,0.59771,0.57746,0.59771,0.55253,0.57739,0.59771,0.62226,0.59771,0.57739,0.57746,0.62332,0.59771,0.57746
0.56003,0.58498,0.58054,0.55613,0.58498,0.5959,0.69111,0.60527,0.57751,0.5959,0.5959,0.5959,0.5959,0.61762,0.5959,0.6355,0.5959,0.58498,0.58498,0.5959,0.54605,0.58498,0.58183,0.57751,0.58498,0.56003,0.5636,0.57751,0.60527,0.5959,0.5959,0.5959,0.5959,0.67359,0.58498,0.58244,0.58498,0.6355,0.5959,0.58498,0.66875,0.58498,0.5959,0.58183,0.5959,0.67359,0.58498,0.59785,0.59785,0.57951,0.5959,0.5959,0.54605,0.5959,0.6355,0.5959,0.58244,0.58054,0.5959,0.5959,0.57951,0.5959,0.66875,0.54605,0.5959,0.58498,0.5959,0.58183,0.61762,0.55613,0.58498,0.60527,0.5959,0.57951,0.58244,0.58054,0.58498,0.58498,0.5959,0.57951,0.58498,0.5959,0.58054,0.58244,0.5636,0.5959,0.58498,0.58498,0.5959,0.58498,0.67359,0.5636,0.58183,0.61762,0.58498,0.5636,0.5959,0.54605,0.58498,0.5959
0.75942,0.73445,0.65126,0.87251,0.73445,0.67956,0.64281,0.59672,0.74917,0.67956,0.67956,0.67956,0.67956,0.70771,0.67956,0.51797,0.67956,0.73445,0.73445,0.67956,0.58548,0.73445,0.72515,0.74917,0.73445,0.75942,0.58841,0.74917,0.59672,0.67956,0.67956,0.67956,0.67956,0.66704,0.73445,0.60853,0.73445,0.51797,0.67956,0.78027,0.59877,0.73445,0.67956,0.72515,0.67956,0.66704,0.73445,0.57183,0.57183,0.69914,0.67956,0.67956,0.58548,0.67956,0.51797,0.67956,0.60853,0.65126,0.67956,0.67956,0.69914,0.67956,0.59877,0.58548,0.67956,0.73445,0.67956,0.72515,0.70771,0.87251,0.73445,0.59672,0.67956,0.69914,0.60853,0.65126,0.73445,0.73445,0.67956,0.69914,0.73445,0.67956,0.65126,0.60853,0.58841,0.67956,0.78027,0.73445,0.67956,0.73445,0.66704,0.58841,0.72515,0.70771,0.78027,0.58841,0.67956,0.58548,0.73445,0.67956
0.72522,0.67251,0.62488,0.68752,0.67251,0.73827,0.64441,0.61129,0.72501,0.73827,0.73827,0.6271,0.73827,0.70949,0.73827,0.687,0.73827,0.67251,0.67251,0.54912,0.73515,0.67251,0.66515,0.72501,0.67251,0.72522,0.84589,0.72501,0.61129,0.73827,0.73827,0.73827,0.73827,0.6472,0.67251,0.69105,0.67251,0.687,0.73827,0.58053,0.68706,0.67251,0.73827,0.66515,0.73827,0.6472,0.67251,0.66193,0.66193,0.74329,0.73827,0.73827,0.73515,0.73827,0.687,0.6271,0.69105,0.62488,0.73827,0.73827,0.74329,0.73827,0.68706,0.73515,0.73827,0.67251,0.73827,0.66515,0.70949,0.68752,0.67251,0.61129,0.73827,0.74329,0.69105,0.62488,0.67251,0.67251,0.73827,0.74329,0.67251,0.73827,0.62488,0.69105,0.84589,0.73827,0.58053,0.67251,0.73827,0.67251,0.6472,0.84589,0.66515,0.70949,0.58053,0.84589,0.73827,0.73515,0.67251,0.73827
0.70287,0.79835,0.65974,0.77849,0.79835,0.86338,0.74811,0.75802,0.84757,0.86338,0.86338,0.91895,0.86338,0.83554,0.86338,0.76457,0.86338,0.79835,0.79835,0.89863,0.60804,0.79835,0.66041,0.84757,0.79835,0.70287,0.80973,0.84757,0.75802,0.86338,0.86338,0.86338,0.86338,0.75099,0.79835,0.76444,0.79835,0.76457,0.86338,0.73234,0.79038,0.79835,0.86338,0.66041,0.86338,0.75099,0.79835,0.95898,0.95898,0.73409,0.73498,0.86338,0.60804,0.86338,0.76457,0.91895,0.76444,0.65974,0.86338,0.86338,0.73409,0.86338,0.79038,0.60804,0.86338,0.79835,0.73498,0.66041,0.83554,0.77849,0.79835,0.75802,0.86338,0.73409,0.76444,0.65974,0.79835,0.79835,0.86338,0.73409,0.79835,0.86338,0.65974,0.76444,0.80973,0.73498,0.73234,0.79835,0.86338,0.79835,0.75099,0.80973,0.66041,0.83554,0.73234,0.80973,0.86338,0.60804,0.79835,0.86338
0.9074,0.92015,0.74701,0.92348,0.92015,0.92158,1.0254,0.79009,0.89757,0.86915,0.86915,0.76587,0.86915,0.8517,0.92158,1.0897,0.86915,0.92015,0.92015,0.99964,0.84737,0.92015,0.85284,0.89757,0.92015,0.9074,0.82977,0.89757,0.79009,0.86915,0.86915,0.86915,0.86915,0.90577,0.92015,0.78487,0.92015,1.0897,0.92158,0.7447,0.75835,0.92015,0.86915,0.85284,0.86915,0.90577,0.92015,0.76231,0.76231,1.0295,0.80334,0.86915,0.84737,0.86915,1.0897,0.76587,0.78487,0.74701,0.86915,0.86915,1.0295,0.86915,0.75835,0.84737,0.86915,0.92015,0.80334,0.85284,0.8517,0.92348,0.92015,0.79009,0.86915,1.0295,0.78487,0.74701,0.92015,0.92015,0.86915,1.0295,0.92015,0.86915,0.74701,0.78487,0.82977,0.80334,0.7447,0.92015,0.92158,0.92015,0.90577,0.82977,0.85284,0.8517,0.7447,0.82977,0.86915,0.84737,0.92015,0.86915
1.0358,0.95129,0.90541,1.0054,0.95129,1.0308,1.3051,1.115,1.1135,1.0138,1.0138,0.99843,1.0138,0.90324,1.0308,1.2216,1.0138,0.95129,0.95129,0.88689,0.99679,0.95129,0.95114,1.1135,0.95129,1.0358,1.0466,1.1135,1.115,1.0138,1.0138,0.89728,1.0138,1.0036,0.95129,1.0792,0.95129,1.2216,1.0308,0.94305,1.0915,0.95129,0.85092,0.95114,1.0138,1.0036,0.95129,1.0326,1.0326,1.0373,1.0911,1.0138,0.99679,1.0138,1.2216,0.99843,1.0792,0.90541,1.0138,1.0138,1.0373,1.0138,1.0915,0.99679,1.0138,0.95129,1.0911,0.95114,0.90324,1.0054,0.95129,1.115,1.0138,1.0373,1.0792,0.90541,0.95129,0.95129,1.0138,1.0373,0.95129,0.85092,0.90541,1.0792,1.0466,1.0911,0.94305,0.95129,1.0308,0.95129,1.0036,1.0466,0.95114,0.90324,0.94305,1.0466,1.0138,0.99679,0.95129,1.0138
1.0347,1.0588,1.031,1.1453,1.0588,1.0617,0.90471,0.90593,1.0015,1.1766,1.1644,1.1545,1.1644,1.1768,1.0617,1.0481,1.1766,1.0588,1.0588,0.98961,1.0493,1.0588,0.92432,1.0015,1.0588,1.0347,1.1509,1.0015,0.90593,1.1644,1.1644,0.92375,1.1644,1.1045,1.0588,1.0539,1.0588,1.0481,1.0617,1.0962,1.2176,1.0588,1.0461,0.92432,1.1644,1.1045,1.0588,1.0146,1.0146,0.98418,1.0211,1.1644,1.0493,1.1644,1.0481,1.1545,1.0539,1.031,1.1644,1.1644,0.98418,1.1644,1.2176,1.0493,1.1644,1.0588,1.0211,0.92432,1.1768,1.1453,1.0588,0.90593,1.1644,0.98418,1.0539,1.031,1.0588,1.0588,1.1644,0.98418,1.0588,1.0461,1.031,1.0539,1.1509,1.0211,1.0962,1.0588,1.0617,1.0588,1.1045,1.1509,0.92432,1.1768,1.0962,1.1509,1.1766,1.0493,1.0588,1.1644
1.0748,1.1332,1.1692,1.0996,1.1332,1.1434,1.1373,0.94045,1.1438,1.2774,1.0902,1.2034,1.0902,0.96319,1.1434,1.2395,1.2774,1.1332,1.1332,1.2075,1.0807,1.1973,1.1773,1.1438,1.1332,1.0748,1.0253,1.1438,0.94045,1.0902,1.0902,0.92464,1.0902,1.0797,1.1332,1.0681,1.1973,1.2395,1.1434,1.2276,1.0071,1.1332,1.2775,1.1773,1.0902,1.0797,1.1332,0.99004,0.99004,0.93713,0.86525,1.0902,1.0807,1.0902,1.2395,1.2034,1.0681,1.1692,1.0902,1.0902,0.93713,1.0902,1.0071,1.0807,1.0902,1.1332,0.86525,1.1773,0.96319,1.0996,1.1332,0.94045,1.0902,0.93713,1.0681,1.1692,1.1332,1.1332,1.0902,0.93713,1.1332,1.2775,1.1692,1.0681,1.0253,0.86525,1.2276,1.1332,1.1434,1.1332,1.0797,1.0253,1.1773,0.96319,1.2276,1.0253,1.2774,1.0807,1.1332,1.0902
1.255,1.3789,1.4768,1.239,1.3789,1.1519,1.1319,1.2615,1.2649,1.3718,1.2348,1.3152,1.2348,1.4199,1.1519,1.4454,1.3718,1.3789,1.3789,1.2468,1.4648,1.1852,1.1075,1.2649,1.3789,1.255,1.322,1.2649,1.2615,1.2348,1.2348,1.4248,1.2348,1.2896,1.3789,1.3552,1.1852,1.4454,1.1519,1.408,1.4745,1.2653,1.1623,1.1075,1.2348,1.2896,1.3789,1.3423,1.3423,1.3164,1.3198,1.2348,1.4648,1.2348,1.4454,1.3152,1.3552,1.4768,1.2348,1.3763,1.3164,1.2348,1.4745,1.4648,1.2348,1.3789,1.3198,1.1075,1.4199,1.239,1.3789,1.2615,1.2348,1.3164,1.3552,1.4768,1.3789,1.3789,1.2348,1.3164,1.3789,1.1623,1.4768,1.3552,1.322,1.3198,1.408,1.3789,1.1519,1.2653,1.2896,1.322,1.1075,1.4199,1.408,1.322,1.3718,1.4648,1.3789,1.2348
1.3092,1.079,1.1114,1.2488,1.079,1.3125,1.2248,1.1196,1.2783,1.3907,1.1542,1.1407,1.1542,1.2712,1.3125,1.0757,1.3907,1.079,1.079,1.0451,1.1667,1.2696,1.113,1.2783,1.079,1.3092,1.0746,1.2783,1.1196,1.1542,1.1542,1.2527,1.1542,0.95632,1.079,1.2057,1.2696,1.0757,1.3125,1.0931,1.2965,1.1548,1.0293,1.113,1.1542,0.95632,1.079,1.2808,1.2808,1.3222,1.2064,1.1542,1.1667,1.1542,1.0757,1.1407,1.2057,1.1114,1.1542,1.2125,1.3222,1.1542,1.2965,1.1667,1.1542,1.079,1.2064,1.113,1.2712,1.2488,1.1685,1.1196,1.1542,1.3222,1.2057,1.1114,1.079,1.1685,1.1542,1.3222,1.079,1.0293,1.1114,1.2057,1.0746,1.2064,1.0931,1.079,1.3125,1.1548,0.95632,1.0746,1.113,1.2712,1.0931,1.0746,1.3907,1.1667,1.079,1.1542
0.95479,1.0992,1.1561,1.2178,1.0992,1.1774,0.92777,1.2148,1.1414,1.233,1.0103,1.1446,1.0103,1.2438,1.1774,1.0436,1.233,1.0992,1.1468,0.96683,1.0982,1.2519,1.1763,1.1414,1.0992,0.95479,1.2044,1.1414,1.2148,1.0103,1.0103,1.0389,1.0103,1.4404,1.3232,1.1408,1.2519,1.0436,1.1774,1.1766,1.0899,1.1462,1.2587,1.1763,1.0103,1.4404,1.0992,1.083,1.083,1.1502,1.2592,1.0103,1.0982,1.0103,1.0436,1.1446,1.1408,1.1561,1.0103,1.1318,1.1502,1.0103,1.0899,1.0982,1.0103,1.0992,1.2592,1.1763,1.2438,1.2178,1.0924,1.2148,1.0103,1.1502,1.1408,1.1561,1.3232,1.0924,1.0103,1.1502,1.0992,1.2587,1.1561,1.1408,1.2044,1.2592,1.1766,1.0992,1.1774,1.1462,1.4404,1.2044,1.1763,1.2438,1.1766,1.2044,1.233,1.0982,1.0992,1.0103
1.0763,1.1409,1.0785,0.87428,1.1409,1.1372,1.2022,1.1751,1.0044,1.3208,1.0232,1.1368,1.0232,1.093,1.1372,1.0035,1.3208,1.1409,0.89351,1.2262,1.0988,1.086,1.0787,1.0044,1.1409,1.0763,1.0057,1.0044,1.1751,1.0232,1.0232,0.93977,0.96313,1.0583,1.1006,1.1819,1.086,1.0035,1.1372,1.168,1.0045,1.0392,1.0876,1.0787,1.0232,1.0583,1.1409,1.2603,1.2603,1.0196,1.1301,1.0232,1.0988,1.0232,1.0035,1.1368,1.1819,1.0785,1.0232,1.1411,1.0196,1.0232,1.0045,1.0988,1.0232,1.1409,1.1301,1.0787,1.093,0.87428,0.99682,1.1751,1.0232,1.0196,1.1819,1.0785,1.1006,0.99682,1.0232,1.0196,1.1409,1.0876,1.0785,1.1819,1.0057,1.1301,1.168,1.1409,1.1372,1.0392,1.0583,1.0057,1.0787,1.093,1.168,1.0057,1.3208,1.0988,1.1409,1.0232
0.95371,1.1111,0.95833,1.066,1.1111,0.9708,0.92155,0.92953,1.066,0.93749,0.84163,0.85181,0.84163,1.0007,0.9708,1.0166,0.93749,1.1111,0.93989,0.91674,0.95388,1.051,1.0558,1.066,1.1111,0.95371,1.0255,1.066,0.92953,0.84163,0.84163,1.0203,1.1008,0.99733,1.1369,0.90583,1.051,1.0166,0.9708,0.96414,0.93922,1.0823,0.94016,1.0558,0.84163,0.99733,1.1111,1.1636,1.1636,1.0392,1.0223,0.84163,0.95388,0.84163,1.0166,0.85181,0.90583,0.95833,0.84163,1.1104,1.0392,0.84163,0.93922,0.95388,0.84163,1.1111,1.0223,1.0558,1.0007,1.066,0.86722,0.92953,0.84163,1.0392,0.90583,0.95833,1.1369,0.86722,0.84163,1.0392,1.008,0.94016,0.95833,0.90583,1.0255,1.0223,0.96414,1.1111,0.9708,1.0823,0.99733,1.0255,1.0558,1.0007,0.96414,1.0255,0.93749,0.95388,1.1111,0.84163
1.0491,0.79503,1.0016,0.89792,0.79503,0.82853,0.85799,1.0537,0.98662,0.8466,1.0054,1.0119,1.0054,0.89138,0.82853,1.1435,0.8466,0.96166,0.78769,0.85899,0.99096,0.91127,0.96893,0.98662,0.96166,1.0491,1.071,0.98662,1.0537,1.0054,1.0054,0.87197,0.9187,1.1661,0.82392,0.98438,0.91127,1.1435,0.82853,0.96253,1.0004,1.0562,0.88365,0.96893,1.0054,1.1661,0.79503,0.99882,0.99882,1.0046,1.0262,1.0054,0.99096,1.0054,1.1435,1.0119,0.98438,1.0016,1.0054,0.85909,1.0046,1.0054,1.0004,0.99096,1.102,0.79503,1.0262,0.96893,0.89138,0.89792,1.0008,1.0537,1.0054,1.0046,0.98438,1.0016,0.82392,1.0008,1.0054,1.0046,0.92099,0.88365,1.0016,0.98438,1.071,1.0262,0.96253,0.79503,0.82853,1.0562,1.1661,1.071,0.96893,0.89138,0.96253,1.071,0.8466,0.99096,0.79503,1.0054
0.86601,0.70532,0.7954,0.903,0.70532,0.86495,0.9973,0.88736,0.85182,0.88655,0.97858,0.84512,0.97858,0.92482,0.86495,0.90541,0.88655,0.9275,1.0062,0.94028,0.82107,0.97035,0.93719,0.85182,0.9275,0.86601,0.88664,0.85182,0.88736,0.91489,0.97858,1.0465,0.75809,0.78595,1.0585,0.70549,0.97035,0.90541,0.86495,0.90136,0.8536,0.77815,0.84279,0.93719,0.97858,0.78595,0.70532,0.77797,0.77797,0.8533,0.83312,0.91489,0.82107,0.91489,0.90541,0.84512,0.70549,0.7954,0.97858,1.0365,0.8533,0.97858,0.8536,0.82107,0.92892,0.70532,0.83312,0.93719,0.92482,0.903,0.8228,0.88736,0.97858,0.8533,0.70549,0.7954,1.0585,0.8228,0.97858,0.8533,0.94357,0.84279,0.7954,0.70549,0.88664,0.83312,0.90136,0.70532,0.86495,0.77815,0.78595,0.88664,0.93719,0.92482,0.90136,0.88664,0.88655,0.82107,0.70532,0.97858
0.98168,0.94842,0.90853,0.79211,0.94842,0.82478,0.86122,1.0732,0.92848,0.8106,0.81941,0.82557,0.81402,0.93193,0.82478,1.0404,0.8106,0.77602,0.92426,0.79439,0.74429,1.0405,0.8132,0.92848,0.77602,0.98168,0.95855,0.92848,1.0732,0.9166,0.81941,0.9596,0.99567,0.91041,0.7546,0.85526,1.0405,1.0404,0.82478,0.86095,0.77331,0.915,0.92023,0.8132,0.81402,0.91041,0.94842,1.0029,1.0029,0.85828,0.74737,0.9166,0.74429,0.9166,1.0404,0.82557,0.85526,0.90853,0.76892,0.82196,0.85828,0.81941,0.77331,0.74429,0.75623,0.94842,0.74737,0.8132,0.93193,0.79211,0.91494,1.0732,0.81941,0.85828,0.85526,0.90853,0.7546,0.91494,0.81941,0.85828,0.83787,0.92023,0.90853,0.85526,0.95855,0.74737,0.86095,0.94842,0.82478,0.915,0.91041,0.95855,0.8132,0.93193,0.86095,0.95855,0.8106,0.74429,0.94842,0.81941
